callsign,country,velocity,altitude,temperature,wind_speed,timestamp,delay_label
DAL3225,United States,207.06,7978.14,12.3,2.06,2025-04-15T02:38:16,0
UAE7MY,United Arab Emirates,250.67,11277.6,12.3,2.06,2025-04-15T02:38:15,0
AAL1541,United States,5.14,0.0,12.3,2.06,2025-04-15T02:38:16,2
AIC308,India,255.88,11879.58,12.3,2.06,2025-04-15T02:38:16,0
QFA738,Australia,244.62,11277.6,12.3,2.06,2025-04-15T02:38:16,0
QFA735,Australia,177.03,1661.16,12.3,2.06,2025-04-15T02:36:43,1
QFA616,Australia,178.83,3451.86,12.3,2.06,2025-04-15T02:38:16,1
CES272,China,189.58,9144.0,12.3,2.06,2025-04-15T02:38:15,1
SUR8906,Canada,7.46,0.0,12.3,2.06,2025-04-15T02:38:15,2
ASA609,United States,237.15,10919.46,12.3,2.06,2025-04-15T02:38:15,0
,Australia,4.63,0.0,12.3,2.06,2025-04-15T02:38:12,2
THY2UP,Turkey,78.21,251.46,12.3,2.06,2025-04-15T02:35:18,2
CPA099,China,225.62,13106.4,12.3,2.06,2025-04-15T02:38:15,0
CPA2084,China,263.52,10668.0,12.3,2.06,2025-04-15T02:38:15,0
CPA2099,China,76.48,175.26,12.3,2.06,2025-04-15T02:38:16,2
CPA077,China,2.31,0.0,12.3,2.06,2025-04-15T02:38:15,2
ABQ231,Pakistan,212.38,7406.64,12.3,2.06,2025-04-15T02:38:14,0
NDU834,United States,59.38,1226.82,12.3,2.06,2025-04-15T02:38:14,2
QFA674,Australia,81.08,1432.56,12.3,2.06,2025-04-15T02:36:48,2
XBZ,Australia,72.08,2110.74,12.3,2.06,2025-04-15T02:31:57,2
QFA920,Australia,85.62,556.26,12.3,2.06,2025-04-15T02:38:16,2
DAL740,United States,195.49,8122.92,12.3,2.06,2025-04-15T02:38:16,1
DAL571,United States,208.51,10980.42,12.3,2.06,2025-04-15T02:38:15,0
WC383,Philippines,42.66,563.88,12.3,2.06,2025-04-15T02:38:16,2
CHH7921,China,162.45,11582.4,12.3,2.06,2025-04-15T02:37:28,1
N128BM,United States,66.24,1424.94,12.3,2.06,2025-04-15T02:38:16,2
PDU24,United States,32.39,1409.7,12.3,2.06,2025-04-15T02:38:16,2
THY9TZ,Turkey,156.49,3931.92,12.3,2.06,2025-04-15T02:38:12,1
QXE2330,United States,6.94,0.0,12.3,2.06,2025-04-15T02:38:12,2
RPA5666,United States,200.83,10363.2,12.3,2.06,2025-04-15T02:38:16,0
AAL899,United States,154.67,5478.78,12.3,2.06,2025-04-15T02:38:15,1
FDX18,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:11,2
N734NF,United States,40.44,762.0,12.3,2.06,2025-04-15T02:38:14,2
EDV4967,United States,197.24,5791.2,12.3,2.06,2025-04-15T02:38:16,1
CRK235,China,222.37,10393.68,12.3,2.06,2025-04-15T02:37:23,0
,China,212.16,8442.96,12.3,2.06,2025-04-15T02:35:58,0
AIC138,India,106.93,1760.22,12.3,2.06,2025-04-15T02:38:16,1
TAY1DI,Ireland,247.78,9677.4,12.3,2.06,2025-04-15T02:38:15,0
AAL544,United States,5.92,0.0,12.3,2.06,2025-04-15T02:37:34,2
UAL2678,United States,258.18,11277.6,12.3,2.06,2025-04-15T02:38:16,0
DAL2117,United States,231.5,10370.82,12.3,2.06,2025-04-15T02:38:16,0
QFA678,Australia,92.85,731.52,12.3,2.06,2025-04-15T02:35:44,2
DAL667,United States,212.87,10972.8,12.3,2.06,2025-04-15T02:38:16,0
QFA516,Australia,215.78,8519.16,12.3,2.06,2025-04-15T02:38:16,0
RAM209M,Morocco,234.37,7071.36,12.3,2.06,2025-04-15T02:38:16,0
RAM219W,Morocco,289.79,11879.58,12.3,2.06,2025-04-15T02:38:16,0
RBA451,Brunei Darussalam,123.73,800.1,12.3,2.06,2025-04-15T02:38:15,1
CPA097,China,251.99,12192.0,12.3,2.06,2025-04-15T02:38:15,0
QFA619,Australia,204.57,10972.8,12.3,2.06,2025-04-15T02:38:16,0
AAY638,United States,248.27,11010.9,12.3,2.06,2025-04-15T02:38:16,0
AIC419,India,146.49,2103.12,12.3,2.06,2025-04-15T02:38:14,1
OSU2,United States,38.12,2011.68,12.3,2.06,2025-04-15T02:38:14,2
N231P,United States,54.99,640.08,12.3,2.06,2025-04-15T02:38:12,2
QFA443,Australia,217.26,9753.6,12.3,2.06,2025-04-15T02:38:15,0
QFA437,Australia,0.0,0.0,12.3,2.06,2025-04-15T02:33:28,2
QFA440,Australia,253.46,11887.2,12.3,2.06,2025-04-15T02:38:16,0
QFA520,Australia,253.31,11269.98,12.3,2.06,2025-04-15T02:38:16,0
DAL2234,United States,191.91,5036.82,12.3,2.06,2025-04-15T02:38:16,1
AIC302,India,244.65,11887.2,12.3,2.06,2025-04-15T02:38:15,0
AIC103,India,229.96,11582.4,12.3,2.06,2025-04-15T02:38:15,0
QFA884,Australia,256.57,10088.88,12.3,2.06,2025-04-15T02:38:16,0
CRK604,China,275.78,11285.22,12.3,2.06,2025-04-15T02:37:49,0
SWA4210,United States,142.68,1478.28,12.3,2.06,2025-04-15T02:38:15,1
AAL2140,United States,271.16,11269.98,12.3,2.06,2025-04-15T02:38:15,0
TLM783,Thailand,210.03,7162.8,12.3,2.06,2025-04-15T02:38:16,0
BPX291,United States,53.92,502.92,12.3,2.06,2025-04-15T02:38:16,2
TLM758,Thailand,225.5,10363.2,12.3,2.06,2025-04-15T02:33:05,0
ENY3783,United States,96.96,800.1,12.3,2.06,2025-04-15T02:38:15,2
CCA925,China,252.13,11887.2,12.3,2.06,2025-04-15T02:38:16,0
DAL471,United States,275.82,11277.6,12.3,2.06,2025-04-15T02:38:15,0
JBU2134,United States,217.9,8092.44,12.3,2.06,2025-04-15T02:38:16,0
AKT1423,Canada,215.29,11330.94,12.3,2.06,2025-04-15T02:38:15,0
N416FP,United States,0.0,0.0,12.3,2.06,2025-04-15T02:36:50,2
DAL1719,United States,276.14,11285.22,12.3,2.06,2025-04-15T02:38:15,0
AAL843,United States,133.11,1211.58,12.3,2.06,2025-04-15T02:38:15,1
UAL1794,United States,247.66,8282.94,12.3,2.06,2025-04-15T02:38:16,0
ZKTAK,New Zealand,38.24,91.44,12.3,2.06,2025-04-15T02:37:06,2
OGN361,New Zealand,128.87,3794.76,12.3,2.06,2025-04-15T02:36:56,1
TLM735,Thailand,249.93,10530.84,12.3,2.06,2025-04-15T02:38:16,0
UAL1209,United States,1.03,0.0,12.3,2.06,2025-04-15T02:36:17,2
ACA995,Canada,232.65,10972.8,12.3,2.06,2025-04-15T02:38:15,0
ENY3936,United States,125.39,2331.72,12.3,2.06,2025-04-15T02:38:16,1
AAL3172,United States,212.31,10370.82,12.3,2.06,2025-04-15T02:38:16,0
ACA781,Canada,210.69,9989.82,12.3,2.06,2025-04-15T02:38:16,0
UAL2305,United States,242.08,11887.2,12.3,2.06,2025-04-15T02:38:16,0
SWA2596,United States,231.24,10363.2,12.3,2.06,2025-04-15T02:38:15,0
ENT4203,Poland,236.84,11277.6,12.3,2.06,2025-04-15T02:38:15,0
RPA5642,United States,82.32,586.74,12.3,2.06,2025-04-15T02:38:15,2
HVN431,Viet Nam,218.51,4046.22,12.3,2.06,2025-04-15T02:36:10,0
DAL2422,United States,243.9,11582.4,12.3,2.06,2025-04-15T02:38:15,0
TLM934,Thailand,154.0,2125.98,12.3,2.06,2025-04-15T02:38:16,1
THY8,Turkey,253.3,8648.7,12.3,2.06,2025-04-15T02:38:16,0
AAL3216,United States,232.46,11277.6,12.3,2.06,2025-04-15T02:38:16,0
UAL262,United States,233.83,9441.18,12.3,2.06,2025-04-15T02:38:16,0
UAL631,United States,218.35,11582.4,12.3,2.06,2025-04-15T02:35:15,0
NKS750,United States,183.84,11582.4,12.3,2.06,2025-04-15T02:38:15,1
N5690Z,United States,71.54,822.96,12.3,2.06,2025-04-15T02:38:16,2
FOLOWME4,India,3.86,0.0,12.3,2.06,2025-04-15T02:37:27,2
UAE93P,United Arab Emirates,76.67,274.32,12.3,2.06,2025-04-15T02:35:48,2
MEDIC78,Australia,204.01,5219.7,12.3,2.06,2025-04-15T02:37:46,0
FONCF,France,54.82,335.28,12.3,2.06,2025-04-15T02:38:12,2
EDV5057,United States,203.87,7330.44,12.3,2.06,2025-04-15T02:38:15,0
PTR2237,Canada,196.78,7620.0,12.3,2.06,2025-04-15T02:38:15,1
N62348,United States,60.09,701.04,12.3,2.06,2025-04-15T02:38:16,2
ACA224,Canada,251.83,9471.66,12.3,2.06,2025-04-15T02:38:15,0
UAL1897,United States,200.76,10972.8,12.3,2.06,2025-04-15T02:38:15,0
JST498,Australia,190.73,9761.22,12.3,2.06,2025-04-15T02:33:24,1
UAL297,United States,251.24,11887.2,12.3,2.06,2025-04-15T02:38:16,0
THY9SP,Turkey,97.24,1051.56,12.3,2.06,2025-04-15T02:38:03,2
SWA4349,United States,224.59,11452.86,12.3,2.06,2025-04-15T02:38:16,0
FOLOWME1,India,3.86,0.0,12.3,2.06,2025-04-15T02:37:55,2
UAE368,United Arab Emirates,258.14,11277.6,12.3,2.06,2025-04-15T02:38:16,0
BBQ8269,United States,201.33,8404.86,12.3,2.06,2025-04-15T02:38:16,0
ACA225,Canada,188.87,10980.42,12.3,2.06,2025-04-15T02:38:14,1
N11746,United States,32.92,243.84,12.3,2.06,2025-04-15T02:38:16,2
,United Arab Emirates,148.49,3634.74,12.3,2.06,2025-04-15T02:38:10,1
FDX8,United States,64.31,22.86,12.3,2.06,2025-04-15T02:38:14,2
,Canada,5.14,0.0,12.3,2.06,2025-04-15T02:38:14,2
,United States,0.0,0.0,12.3,2.06,2025-04-15T02:37:19,2
SWA1615,United States,265.85,11887.2,12.3,2.06,2025-04-15T02:38:14,0
UTY6521,Australia,174.07,10363.2,12.3,2.06,2025-04-15T02:38:15,1
N383MV,United States,68.48,533.4,12.3,2.06,2025-04-15T02:38:16,2
VOZ1105,Australia,222.59,9448.8,12.3,2.06,2025-04-15T02:38:15,0
ANA765,Japan,167.63,6880.86,12.3,2.06,2025-04-15T02:35:42,1
ACA1275,Canada,229.29,10972.8,12.3,2.06,2025-04-15T02:38:16,0
,United Arab Emirates,171.05,4876.8,12.3,2.06,2025-04-15T02:38:12,1
JST986,Australia,234.69,6743.7,12.3,2.06,2025-04-15T02:38:16,0
FDX1610,United States,186.31,5204.46,12.3,2.06,2025-04-15T02:38:15,1
JST567,Australia,0.06,0.0,12.3,2.06,2025-04-15T02:37:53,2
JST125,Australia,116.52,9753.6,12.3,2.06,2025-04-14T21:23:26,1
ABY798,United Arab Emirates,204.83,4198.62,12.3,2.06,2025-04-15T02:37:53,0
UAL2487,United States,6.43,0.0,12.3,2.06,2025-04-15T02:38:14,2
OH13,Kingdom of the Netherlands,8.75,0.0,12.3,2.06,2025-04-15T02:37:59,2
EDV5396,United States,221.1,7825.74,12.3,2.06,2025-04-15T02:38:15,0
UAE788,United Arab Emirates,161.05,3154.68,12.3,2.06,2025-04-15T02:38:15,1
JSX657,United States,208.85,9448.8,12.3,2.06,2025-04-15T02:38:15,0
ASA424,United States,245.56,10668.0,12.3,2.06,2025-04-15T02:34:33,0
N7925M,United States,53.22,518.16,12.3,2.06,2025-04-15T02:38:15,2
SKW6316,United States,241.55,7299.96,12.3,2.06,2025-04-15T02:38:15,0
CTL8,United States,94.45,1524.0,12.3,2.06,2025-04-15T02:38:09,2
N3082C,United States,32.39,1310.64,12.3,2.06,2025-04-15T02:38:15,2
UPS921,United States,255.63,8229.6,12.3,2.06,2025-04-15T02:38:16,0
AAY3531,United States,207.72,11582.4,12.3,2.06,2025-04-15T02:38:16,0
AXM6222,Malaysia,208.37,6240.78,12.3,2.06,2025-04-15T02:38:16,0
NKS156,United States,217.56,11574.78,12.3,2.06,2025-04-15T02:38:15,0
VJA108,United States,213.92,12192.0,12.3,2.06,2025-04-15T02:38:15,0
UAE510,United Arab Emirates,178.02,4259.58,12.3,2.06,2025-04-15T02:38:12,1
RFNK717,United States,79.37,365.76,12.3,2.06,2025-04-15T02:38:14,2
,Canada,212.61,10972.8,12.3,2.06,2025-04-15T02:33:35,0
UAL437,United States,250.14,9928.86,12.3,2.06,2025-04-15T02:36:16,0
SKW3479,United States,229.16,10668.0,12.3,2.06,2025-04-15T02:38:15,0
THY84U,Turkey,130.36,2179.32,12.3,2.06,2025-04-15T02:38:15,1
,Austria,0.0,0.0,12.3,2.06,2025-04-15T02:37:33,2
NV123,Australia,103.6,1287.78,12.3,2.06,2025-04-15T02:38:16,1
UAE15K,United Arab Emirates,264.59,10058.4,12.3,2.06,2025-04-15T02:38:15,0
THY41Y,Turkey,254.8,11269.98,12.3,2.06,2025-04-15T02:38:15,0
DAL1080,United States,270.13,11277.6,12.3,2.06,2025-04-15T02:38:16,0
THY189,Turkey,134.96,1303.02,12.3,2.06,2025-04-15T02:38:15,1
THY183,Turkey,282.76,12192.0,12.3,2.06,2025-04-15T02:38:16,0
THY195,Turkey,253.45,10972.8,12.3,2.06,2025-04-15T02:38:15,0
FFT2292,United States,3.86,0.0,12.3,2.06,2025-04-15T02:38:15,2
SWA4090,United States,212.03,8839.2,12.3,2.06,2025-04-15T02:38:16,0
THY6137,Turkey,149.23,2613.66,12.3,2.06,2025-04-15T02:38:13,1
ETD392,United Arab Emirates,208.24,7696.2,12.3,2.06,2025-04-15T02:35:38,0
WJA2065,Canada,209.95,10972.8,12.3,2.06,2025-04-15T02:38:15,0
FDB1073,United Arab Emirates,207.01,9265.92,12.3,2.06,2025-04-15T02:34:54,0
THY6250,Turkey,244.69,11887.2,12.3,2.06,2025-04-15T02:38:16,0
ANZ018M,New Zealand,117.1,6141.72,12.3,2.06,2025-04-15T02:38:16,1
ANZ109M,New Zealand,115.26,3215.64,12.3,2.06,2025-04-15T02:38:15,1
UAL533,United States,157.03,4808.22,12.3,2.06,2025-04-15T02:38:16,1
N15000,United States,49.56,731.52,12.3,2.06,2025-04-15T02:38:15,2
AAL15,United States,212.27,10370.82,12.3,2.06,2025-04-15T02:38:15,0
SKQ22,United States,170.91,5730.24,12.3,2.06,2025-04-15T02:38:16,1
WFL2502,Spain,293.28,11277.6,12.3,2.06,2025-04-15T02:38:16,0
IGO011,Turkey,244.02,9753.6,12.3,2.06,2025-04-15T02:38:16,0
CRL633,France,232.14,11582.4,12.3,2.06,2025-04-15T02:38:16,0
THY5LY,Turkey,234.82,9578.34,12.3,2.06,2025-04-15T02:38:16,0
THY47G,Turkey,253.45,10363.2,12.3,2.06,2025-04-15T02:38:10,0
TAY9LA,Austria,218.46,11574.78,12.3,2.06,2025-04-15T02:38:16,0
,Germany,5.66,0.0,12.3,2.06,2025-04-15T02:38:11,2
N75754,United States,4.63,213.36,12.3,2.06,2025-04-15T02:36:37,2
AAL670,United States,209.81,11391.9,12.3,2.06,2025-04-15T02:38:15,0
ATN3369,United States,190.5,9753.6,12.3,2.06,2025-04-15T02:38:15,1
JAL725,Japan,10.8,0.0,12.3,2.06,2025-04-15T02:38:01,2
SWA3238,United States,90.26,982.98,12.3,2.06,2025-04-15T02:38:16,2
CMB502,United States,241.79,10363.2,12.3,2.06,2025-04-15T02:38:15,0
FDB4CE,United Arab Emirates,161.13,2453.64,12.3,2.06,2025-04-15T02:38:15,1
OWN,Australia,78.82,2430.78,12.3,2.06,2025-04-15T02:28:59,2
SWA4121,United States,247.0,10668.0,12.3,2.06,2025-04-15T02:38:15,0
DAL2054,United States,6.69,0.0,12.3,2.06,2025-04-15T02:38:15,2
FFT1744,United States,220.5,6522.72,12.3,2.06,2025-04-15T02:38:16,0
JBU815,United States,211.77,10370.82,12.3,2.06,2025-04-15T02:38:16,0
UPS109,United States,273.52,10668.0,12.3,2.06,2025-04-15T02:38:14,0
CXK606,United States,52.87,1196.34,12.3,2.06,2025-04-15T02:38:16,2
ETD4AJ,United Arab Emirates,223.37,10972.8,12.3,2.06,2025-04-15T02:38:16,0
ETD2NP,United Arab Emirates,223.28,7002.78,12.3,2.06,2025-04-15T02:38:16,0
JBU2009,United States,218.85,9753.6,12.3,2.06,2025-04-15T02:38:15,0
FDB619,United Arab Emirates,202.79,6522.72,12.3,2.06,2025-04-15T02:38:16,0
SKW5290,United States,209.58,10363.2,12.3,2.06,2025-04-15T02:38:16,0
SWA947,United States,111.11,1653.54,12.3,2.06,2025-04-15T02:38:15,1
JBU2466,United States,232.59,10363.2,12.3,2.06,2025-04-15T02:38:15,0
N955JA,United States,50.54,403.86,12.3,2.06,2025-04-15T02:38:16,2
MXY471,United States,191.29,4770.12,12.3,2.06,2025-04-15T02:38:15,1
SWA3520,United States,6.17,0.0,12.3,2.06,2025-04-15T02:38:15,2
RPA4509,United States,198.48,7315.2,12.3,2.06,2025-04-15T02:38:15,1
JBU1238,United States,279.16,11277.6,12.3,2.06,2025-04-15T02:38:16,0
TAY4BL,Austria,233.95,10363.2,12.3,2.06,2025-04-15T02:38:15,0
DAL1414,United States,150.1,2933.7,12.3,2.06,2025-04-15T02:38:16,1
,Australia,4.12,0.0,12.3,2.06,2025-04-15T02:34:50,2
THY91J,Turkey,264.98,11277.6,12.3,2.06,2025-04-15T02:35:07,0
FDA224,Japan,185.49,10363.2,12.3,2.06,2025-04-15T02:38:15,1
THY8JK,Turkey,274.38,10660.38,12.3,2.06,2025-04-15T02:38:14,0
THY32G,Turkey,267.98,10668.0,12.3,2.06,2025-04-15T02:38:15,0
THY9LC,Turkey,264.15,11887.2,12.3,2.06,2025-04-15T02:38:16,0
SWA756,United States,234.29,7978.14,12.3,2.06,2025-04-15T02:38:15,0
SKW6223,United States,220.67,10050.78,12.3,2.06,2025-04-15T02:38:14,0
TAY4AD,Austria,210.45,12496.8,12.3,2.06,2025-04-15T02:38:15,0
AWQ321,Indonesia,228.04,10668.0,12.3,2.06,2025-04-15T02:38:11,0
SWA2172,United States,227.41,12192.0,12.3,2.06,2025-04-15T02:38:15,0
UPS268,United States,238.26,9631.68,12.3,2.06,2025-04-15T02:38:16,0
CTV411,Indonesia,234.99,10355.58,12.3,2.06,2025-04-15T02:36:58,0
THY51,Turkey,215.55,10363.2,12.3,2.06,2025-04-15T02:38:15,0
THY182,Turkey,252.74,10965.18,12.3,2.06,2025-04-15T02:37:01,0
THY5YR,Turkey,160.84,3444.24,12.3,2.06,2025-04-15T02:38:15,1
ZKLJX,New Zealand,51.84,160.02,12.3,2.06,2025-04-15T02:38:15,2
SWA1118,United States,253.07,11277.6,12.3,2.06,2025-04-15T02:38:15,0
HAL5,United States,220.27,11582.4,12.3,2.06,2025-04-15T02:38:14,0
SWA3802,United States,4.63,0.0,12.3,2.06,2025-04-15T02:38:16,2
RAM272C,Morocco,261.34,10972.8,12.3,2.06,2025-04-15T02:38:15,0
ANZ188,New Zealand,252.38,10668.0,12.3,2.06,2025-04-15T02:38:16,0
UAL1301,United States,158.3,3215.64,12.3,2.06,2025-04-15T02:38:10,1
DAL2318,United States,241.95,10965.18,12.3,2.06,2025-04-15T02:38:15,0
N469SL,United States,128.3,4549.14,12.3,2.06,2025-04-15T02:38:15,1
ANA890,Japan,272.1,10965.18,12.3,2.06,2025-04-15T02:38:15,0
ETD919,United Arab Emirates,252.25,10363.2,12.3,2.06,2025-04-15T02:38:16,0
AAL1162,United States,229.29,8839.2,12.3,2.06,2025-04-15T02:38:15,0
,United States,5.66,0.0,12.3,2.06,2025-04-15T02:38:14,2
N460AK,United States,274.39,12496.8,12.3,2.06,2025-04-15T02:38:16,0
CSN3086,China,194.78,9753.6,12.3,2.06,2025-04-15T02:38:15,1
DHK114,United Kingdom,186.28,4122.42,12.3,2.06,2025-04-15T02:38:16,1
VOZ684,Australia,119.71,1005.84,12.3,2.06,2025-04-15T02:38:15,1
VOZ091,Australia,209.17,11125.2,12.3,2.06,2025-04-15T01:55:24,0
VOZ739,Australia,257.96,11277.6,12.3,2.06,2025-04-15T02:38:16,0
N927GH,United States,35.3,236.22,12.3,2.06,2025-04-15T02:38:16,2
IGO95C,India,270.39,8183.88,12.3,2.06,2025-04-15T02:38:16,0
EEP,Australia,53.95,426.72,12.3,2.06,2025-04-15T02:38:16,2
VOZ326,Australia,207.84,11582.4,12.3,2.06,2025-04-15T02:38:15,0
SWA1106,United States,3.34,0.0,12.3,2.06,2025-04-15T02:38:16,2
UAL528,United States,7.2,0.0,12.3,2.06,2025-04-15T02:38:10,2
UPS1337,United States,224.99,11582.4,12.3,2.06,2025-04-15T02:38:16,0
UAL1680,United States,266.5,10363.2,12.3,2.06,2025-04-15T02:38:16,0
CCA431,China,233.48,11582.4,12.3,2.06,2025-04-15T02:38:16,0
EEF,Australia,35.89,-30.48,12.3,2.06,2025-04-15T02:35:04,2
SWA2145,United States,159.69,3261.36,12.3,2.06,2025-04-15T02:38:15,1
UPS1085,United States,190.73,11590.02,12.3,2.06,2025-04-15T02:38:16,1
N4887G,United States,48.98,396.24,12.3,2.06,2025-04-15T02:35:11,2
SKW4814,United States,143.96,3368.04,12.3,2.06,2025-04-15T02:38:16,1
QFA1954,Australia,171.96,0.0,12.3,2.06,2025-04-15T02:25:05,1
RPA5599,United States,194.05,8763.0,12.3,2.06,2025-04-15T02:38:16,1
ANA246,Japan,272.4,10058.4,12.3,2.06,2025-04-15T02:38:16,0
SKW3840,United States,228.46,10363.2,12.3,2.06,2025-04-15T02:35:13,0
SWA4409,United States,224.17,9745.98,12.3,2.06,2025-04-15T02:36:53,0
ANZ016M,New Zealand,98.75,1341.12,12.3,2.06,2025-04-15T02:38:16,2
QFA1951,Australia,155.7,1844.04,12.3,2.06,2025-04-15T02:36:53,1
CSS237,China,214.11,9144.0,12.3,2.06,2025-04-15T02:38:16,0
AAL2324,United States,203.84,6515.1,12.3,2.06,2025-04-15T02:38:15,0
DAL2064,United States,253.94,10066.02,12.3,2.06,2025-04-15T02:38:16,0
QFA1974,Australia,246.21,10393.68,12.3,2.06,2025-04-15T02:37:57,0
SNC1067,United States,6.17,0.0,12.3,2.06,2025-04-15T02:35:49,2
AAL861,United States,234.08,10980.42,12.3,2.06,2025-04-15T02:38:15,0
VT372,France,134.71,2468.88,12.3,2.06,2025-04-15T02:37:53,1
ENT1,France,4.63,0.0,12.3,2.06,2025-04-15T02:37:59,2
KLM604,Kingdom of the Netherlands,307.09,10668.0,12.3,2.06,2025-04-15T02:38:15,0
FDX6238,United States,242.11,11887.2,12.3,2.06,2025-04-15T02:38:15,0
KLM843,Kingdom of the Netherlands,269.26,11887.2,12.3,2.06,2025-04-15T02:38:14,0
ENY4076,United States,66.88,640.08,12.3,2.06,2025-04-15T02:38:15,2
FDX1291,United States,197.39,12192.0,12.3,2.06,2025-04-15T02:38:15,1
SWA4518,United States,153.99,2766.06,12.3,2.06,2025-04-15T02:38:16,1
JIA5478,United States,215.76,10363.2,12.3,2.06,2025-04-15T02:38:15,0
NKS222,United States,215.11,10858.5,12.3,2.06,2025-04-15T02:38:16,0
FD609,Australia,152.28,5852.16,12.3,2.06,2025-04-15T02:37:55,1
DAL3247,United States,245.14,10668.0,12.3,2.06,2025-04-15T02:38:16,0
VT128PH,France,137.14,1889.76,12.3,2.06,2025-04-15T02:37:40,1
JBU31,United States,224.52,4503.42,12.3,2.06,2025-04-15T02:38:15,0
KLM569,Kingdom of the Netherlands,223.84,10972.8,12.3,2.06,2025-04-15T02:38:15,0
UAL2362,United States,254.75,8839.2,12.3,2.06,2025-04-15T02:38:15,0
FFT2451,United States,233.91,10378.44,12.3,2.06,2025-04-15T02:38:15,0
SCX3031,United States,176.98,3162.3,12.3,2.06,2025-04-15T02:38:15,1
ROT810W,Romania,140.01,5791.2,12.3,2.06,2025-04-15T02:38:15,1
ROT210R,Romania,139.33,5486.4,12.3,2.06,2025-04-15T02:38:16,1
SWA3783,United States,178.68,8420.1,12.3,2.06,2025-04-15T02:38:15,1
ROT710T,Romania,114.29,4861.56,12.3,2.06,2025-04-15T02:38:15,1
XUN,Australia,56.47,350.52,12.3,2.06,2025-04-15T02:38:16,2
ARG1270,Argentina,222.3,5715.0,12.3,2.06,2025-04-15T02:38:15,0
SWA4455,United States,182.96,4297.68,12.3,2.06,2025-04-15T02:38:15,1
UAE316,United Arab Emirates,265.26,10668.0,12.3,2.06,2025-04-15T02:38:14,0
AZU4451,Brazil,238.32,8054.34,12.3,2.06,2025-04-15T02:38:15,0
DAL200,United States,1.8,0.0,12.3,2.06,2025-04-15T02:38:14,2
CDC8931,China,207.33,8534.4,12.3,2.06,2025-04-15T02:38:14,0
SWA3160,United States,3.6,0.0,12.3,2.06,2025-04-15T02:36:50,2
FFT3220,United States,2.06,0.0,12.3,2.06,2025-04-15T02:37:37,2
N34043,United States,51.08,1897.38,12.3,2.06,2025-04-15T02:38:16,2
YZR7413,China,26.75,10363.2,12.3,2.06,2025-04-15T02:37:47,2
BAW126,United Kingdom,8.62,12192.0,12.3,2.06,2025-04-15T02:13:07,2
JIA5174,United States,209.31,7010.4,12.3,2.06,2025-04-15T02:38:16,0
DAL2021,United States,199.17,10972.8,12.3,2.06,2025-04-15T02:38:15,1
CGPPV,Canada,43.74,411.48,12.3,2.06,2025-04-15T02:38:16,2
DAL694,United States,224.58,10363.2,12.3,2.06,2025-04-15T02:38:15,0
ALK504,Sri Lanka,263.81,11887.2,12.3,2.06,2025-04-15T02:38:15,0
ITY615,Ireland,247.37,12192.0,12.3,2.06,2025-04-15T02:38:15,0
BAW298,United Kingdom,263.44,11887.2,12.3,2.06,2025-04-15T02:37:55,0
SWA4011,United States,3.86,0.0,12.3,2.06,2025-04-15T02:36:11,2
RPA4598,United States,106.57,1226.82,12.3,2.06,2025-04-15T02:38:15,1
AAL2298,United States,233.18,10363.2,12.3,2.06,2025-04-15T02:38:16,0
DAL2861,United States,221.53,10668.0,12.3,2.06,2025-04-15T02:38:15,0
AZU4049,Brazil,255.89,11887.2,12.3,2.06,2025-04-15T02:38:15,0
FDX1313,United States,223.16,6957.06,12.3,2.06,2025-04-15T02:38:16,0
SWA4984,United States,75.71,1043.94,12.3,2.06,2025-04-15T02:38:15,2
ALK455,Sri Lanka,4.37,0.0,12.3,2.06,2025-04-15T02:38:05,2
ALK121,Sri Lanka,254.84,10736.58,12.3,2.06,2025-04-15T02:38:15,0
SWA3863,United States,256.29,9425.94,12.3,2.06,2025-04-15T02:38:15,0
FDB5GE,United Arab Emirates,251.7,10668.0,12.3,2.06,2025-04-15T02:27:49,0
ANA837,Japan,1.29,0.0,12.3,2.06,2025-04-15T02:36:52,2
UAE62P,United Arab Emirates,255.75,10668.0,12.3,2.06,2025-04-15T02:38:15,0
UAE41P,United Arab Emirates,273.98,10363.2,12.3,2.06,2025-04-15T02:38:16,0
AAL293,United States,240.36,10965.18,12.3,2.06,2025-04-15T02:38:16,0
UAE569,United Arab Emirates,152.21,3573.78,12.3,2.06,2025-04-15T02:38:16,1
UAE69T,United Arab Emirates,280.93,10668.0,12.3,2.06,2025-04-15T02:38:15,0
N73910,United States,54.72,1112.52,12.3,2.06,2025-04-15T02:30:52,2
AAL822,United States,235.23,7505.7,12.3,2.06,2025-04-15T02:38:15,0
N57FF,United States,54.02,1958.34,12.3,2.06,2025-04-15T02:38:15,2
DAL2698,United States,74.08,320.04,12.3,2.06,2025-04-15T02:38:16,2
VSV5318,Kazakhstan,232.83,10668.0,12.3,2.06,2025-04-15T02:38:15,0
SWA4166,United States,214.04,11582.4,12.3,2.06,2025-04-15T02:38:16,0
FDB391,United Arab Emirates,222.99,6172.2,12.3,2.06,2025-04-15T02:38:16,0
FDB502,United Arab Emirates,212.42,6096.0,12.3,2.06,2025-04-15T02:38:16,0
SWA4401,United States,207.63,10972.8,12.3,2.06,2025-04-15T02:38:15,0
N300RL,United States,0.0,0.0,12.3,2.06,2025-04-15T02:34:52,2
